qIndigenous,qProvince,qArea,q0,q1,q2,q3,q4,q5_A,q5_B,q6_A,q6_B,q7_A,q7_B,q8_A,q8_B,q9_A,q9_B,q10_A,q10_B,q11_A,q11_B,q12_A,q12_B,q13_A,q13_B,q14_A,q14_B,q15_A,q15_B,q16_A,q16_B,q18_A,q18_B,q19_A,q19_B,q20_A,q20_B,q21_A,q21_B,q22_A,q22_B,q26
No,Ontario,Rural,"Kapuskasing, ON",Missing,11,Missing,Female,Missing,Missing,4,5,3,4,3,5,4,4,4,4,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,3,4,Missing,Missing,Missing,Missing,4,4,3,4,4,5,3,3,5
No,Ontario,Rural,"Kapuskasing, ON",Missing,9,Missing,Female,Missing,Missing,4,5,5,5,4,5,4,5,3,4,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,2,4,Missing,Missing,Missing,Missing,3,3,3,5,4,4,4,5,5
No,Ontario,Rural,"Kapuskasing, ON",Missing,12,Missing,Male,Missing,Missing,4,4,Missing,3,3,3,5,4,5,3,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,4,5,Missing,Missing,Missing,Missing,5,5,3,5,5,5,4,3,5
No,Ontario,Rural,"Kapuskasing, ON",Missing,12,Missing,Male,Missing,Missing,3,4,3,4,3,5,3,3,2,3,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,3,4,Missing,Missing,Missing,Missing,4,5,3,3,3,4,3,5,5
No,Ontario,Rural,"Kapuskasing, ON",Missing,11,Missing,Male,Missing,Missing,2,5,5,5,2,5,5,5,4,4,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,5,5,Missing,Missing,Missing,Missing,3,4,1,1,5,5,3,5,5
No,Ontario,Rural,"Kapuskasing, ON",Missing,9,Missing,Female,Missing,Missing,4,5,3,4,2,5,4,5,4,4,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,3,4,Missing,Missing,Missing,Missing,2,4,3,3,4,4,2,4,5
No,Ontario,Rural,"Kapuskasing, ON",Missing,10,Missing,Male,Missing,Missing,5,5,5,5,3,5,4,5,4,4,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,3,4,Missing,Missing,Missing,Missing,4,5,3,4,5,5,3,4,Missing
No,Ontario,Urban,"Toronto, ON",John Polanyi Collegiate Institute,12,Missing,Other,Missing,Missing,Missing,Missing,3,4,4,4,Missing,Missing,4,4,3,3,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,4
No,Saskatchewan,Urban,Saskatoon,Bedford Road Colligate Institute,12,Missing,Male,Missing,Missing,Missing,Missing,3,4,2,4,Missing,Missing,4,5,4,4,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,5
No,Saskatchewan,Urban,Saskatoon,Bedford Road Colligate Institute,11,Missing,Female,Missing,Missing,Missing,Missing,3,4,2,5,Missing,Missing,3,4,4,5,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,4
No,Ontario,Urban,"Toronto, ON",John Polanyi CI,10,15,Male,5,5,3,3,4,5,3,5,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,2,2,2,2,5,3,5,5,5
No,Ontario,Urban,"Toronto, ON",Leaside Highschool,10,15,Male,4,4,3,3,3,4,3,4,3,3,3,3,3,4,3,4,3,4,5,5,4,4,5,5,5,5,2,3,2,3,4,4,4,5,5
No,Ontario,Urban,"Toronto, ON",York Mills,11,17,Female,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Missing
No,Ontario,Urban,"Toronto, ON",Birchmount Park ,11,14,Male,4,4,3,4,3,5,2,5,3,4,5,5,3,4,4,5,2,4,3,4,1,2,5,5,5,5,2,4,4,5,2,4,4,5,5
No,Ontario,Urban,"Toronto, ON",Cedarbrae CI,11,15,Male,3,3,4,4,2,2,5,5,5,5,5,5,2,2,4,4,3,3,5,5,1,4,4,4,5,5,4,5,2,2,5,5,2,4,5
No,Ontario,Urban,"Toronto, ON",Cedarbrae CI,12,15,Female,5,5,3,4,4,5,5,5,4,5,3,4,4,5,5,5,5,5,4,5,4,4,5,5,5,5,4,5,2,3,5,5,3,5,5
No,Ontario,Urban,"Toronto, ON",York mills,11,16,Male,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5
No,Ontario,Urban,"Toronto, ON",Runnymede CI,12,14,Male,2,3,1,4,2,5,1,5,2,2,3,4,2,3,3,3,1,3,4,4,1,3,5,5,5,5,2,2,1,2,3,4,2,4,5
No,Ontario,Urban,"Toronto, ON",Missing,11,Missing,Male,3,3,4,4,3,4,2,5,3,3,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,5,5,4,3,5
No,Ontario,Urban,"Toronto, ON",WLMAC,11,16,Female,4,4,3,4,4,4,3,5,4,4,4,4,3,4,4,4,4,4,5,5,5,5,4,4,5,5,4,4,4,4,4,4,4,5,5
No,Ontario,Urban,"Toronto, ON",AY. Jackson S.S,12,17,Female,3,4,3,4,4,5,5,5,2,3,4,5,2,4,3,5,5,5,4,5,2,4,5,5,5,5,2,3,2,3,3,4,1,3,5
No,Ontario,Urban,"Toronto, ON",Central Toronto Academy,9,15,Male,3,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,2,3,2,3,5,5,5,5,5
No,Ontario,Urban,"Toronto, ON",WTCS,11,17,Other,4,5,3,4,2,4,2,4,5,Missing,4,5,Missing,5,2,5,4,5,4,5,4,5,5,5,5,5,4,5,4,4,5,5,2,5,5
No,Ontario,Urban,"Toronto, ON",Monarch Park,11,17,Female,3,5,1,4,3,5,1,5,2,3,2,4,3,4,3,5,3,5,4,5,1,3,3,4,4,5,2,3,1,2,3,5,1,4,5
No,Ontario,Urban,"Toronto, ON",William Lyon Mackenzie CI,9,14,Female,5,5,5,5,5,5,2,4,3,4,3,4,2,Missing,5,5,4,5,5,5,1,1,5,5,5,5,2,4,1,3,4,4,3,Missing,5
No,Ontario,Urban,"Toronto, ON",East York,12,18,Female,5,5,5,5,4,4,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,5,5
No,Ontario,Urban,"Toronto, ON",Sir Oliver Mowat Collegiate Institute,9,16,Female,3,3,2,4,5,5,3,5,1,2,1,4,1,3,1,3,1,3,2,4,3,4,5,5,5,5,3,3,5,5,5,5,5,5,Missing
No,Ontario,Urban,"Toronto, ON",East York CI,12,16,Male,3,4,5,5,5,5,5,5,2,4,4,4,5,5,5,5,5,5,5,5,1,2,5,5,5,5,1,4,2,3,1,4,1,5,5
No,Ontario,Urban,"Toronto, ON",East York CI,10,16,Female,5,5,5,5,5,5,5,5,3,5,5,5,3,5,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,2,4,5
No,Ontario,Urban,"Toronto, ON",East York CI,9,15,Male,5,5,4,4,4,4,2,4,2,3,3,5,1,5,2,5,1,5,4,5,1,5,4,4,5,5,1,1,3,3,5,5,1,1,5
No,Ontario,Urban,"Toronto, ON",East York CI,10,16,Other,5,5,4,4,4,5,3,4,3,4,3,4,2,3,2,3,5,5,5,5,1,1,5,5,5,5,3,3,3,3,4,4,1,2,5
No,Ontario,Urban,"Toronto, ON",Newtonbrook,11,17,Other,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5
No,Ontario,Urban,"Toronto, ON",Lawrence Park CI,10,17,Male,5,5,4,4,5,5,3,5,4,4,5,5,3,4,4,5,3,4,5,5,Missing,Missing,5,5,5,5,4,4,4,4,5,5,2,3,5
No,Ontario,Urban,"Toronto, ON",Northview Heights,12,14,Male,4,4,3,4,1,4,1,3,1,1,3,4,3,4,4,4,4,4,4,4,2,3,3,4,3,3,3,4,3,4,3,4,2,3,5
No,Ontario,Urban,"Toronto, ON",Northview Secondary School,11,17,Female,3,4,2,2,5,5,4,5,3,4,4,4,4,4,5,5,5,5,5,5,1,1,4,4,5,5,3,3,4,4,2,3,3,4,5
No,Ontario,Urban,"Toronto, ON",Martingrove CI,9,16,Female,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,2,4,5
No,Ontario,Urban,"Toronto, ON",Martingrove CI,9,15,Male,5,5,4,5,5,5,3,5,3,4,4,4,3,3,4,4,Missing,4,5,5,2,2,4,4,5,5,3,4,3,4,4,4,3,3,5
No,Ontario,Urban,"Toronto, ON",Northview Heights SS,11,15,Female,5,5,3,4,3,5,2,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,2,5,4,5,1,5,1,5,5,5,1,1,5
No,Ontario,Urban,"Toronto, ON",Northview Secondary School,10,15,Male,3,5,3,4,5,5,5,5,2,4,3,5,4,5,3,5,3,5,4,5,2,4,4,5,5,5,2,3,3,4,2,4,5,5,5
No,Ontario,Urban,"Toronto, ON",David + Mary Thomson,12,14,Male,3,4,5,5,5,5,5,5,2,3,3,4,2,4,5,5,5,5,4,5,1,3,2,4,4,5,2,4,3,3,1,2,5,5,5
No,Ontario,Urban,"Toronto, ON",David & Mary Thompson,11,13,Male,4,5,4,4,3,4,3,3,3,3,3,4,2,3,2,3,3,4,4,4,2,2,5,5,5,5,3,4,4,4,3,3,2,3,5
No,Ontario,Urban,"Toronto, ON",Birchmount,12,15,Female,5,5,5,5,5,5,3,5,3,4,5,5,4,5,2,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,3,3,5
No,Ontario,Urban,"Toronto, ON",Western Technical Community School,12,14,Female,3,4,3,3,5,5,3,5,2,3,4,4,3,4,3,4,2,4,3,4,1,3,5,5,5,5,3,4,3,4,3,3,2,3,5
No,Ontario,Urban,"Toronto, ON",Victoria Park CI,11,18,Male,1,2,2,3,3,5,2,5,2,3,3,4,2,3,4,5,5,5,5,5,3,4,5,5,5,5,4,4,3,4,5,5,2,3,5
No,Ontario,Urban,"Toronto, ON",Missing,12,Missing,Male,4,5,5,5,5,5,4,5,3,4,4,5,1,3,1,3,1,3,4,5,1,3,3,5,5,5,2,4,1,4,4,5,4,5,5
No,Ontario,Urban,"Toronto, ON",LPCI,11,14,Male,4,5,5,5,3,5,2,4,2,4,1,3,1,3,1,4,1,4,2,4,1,3,4,4,5,5,2,3,4,4,2,3,2,3,5
No,Ontario,Urban,"Toronto, ON",Central Toronto Academy,9,14,Male,4,4,3,4,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,1,1,3,4,5,5,3,4,5,5,5,5,3,4,5
No,Ontario,Urban,"Toronto, ON",Downsview SS,11,15,Female,3,4,4,4,5,5,4,5,2,2,4,5,3,5,4,5,5,5,5,5,2,3,5,5,5,5,3,3,4,4,4,4,5,5,5
No,Ontario,Urban,"Toronto, ON",Birchmount Park CI,9,14,Male,4,5,5,5,5,5,4,5,5,5,4,4,3,4,5,5,5,5,5,5,4,4,5,5,5,5,3,4,4,4,4,4,Missing,Missing,5
No,Ontario,Urban,"Toronto, ON",BPIC,9,14,Male,4,5,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,5,4,5,5,4,4,3,5,4,4,5,4,5,5
No,Ontario,Urban,"Toronto, ON",Leaside Highschool,9,16,Female,4,5,4,5,2,4,2,5,2,2,4,4,5,5,5,5,5,5,5,5,1,4,4,4,5,5,1,1,3,4,2,2,1,3,5
No,Ontario,Urban,"Toronto, ON",Leaside Highschool,9,14,Female,5,5,3,4,5,5,4,5,4,4,4,4,3,4,4,4,4,4,5,5,2,4,5,5,5,5,4,4,5,5,4,4,4,5,5
No,Ontario,Urban,"Toronto, ON",Leaside Highschool,12,16,Other,3,3,3,3,3,4,4,5,4,4,4,4,3,5,4,5,4,5,4,5,3,4,4,5,5,5,3,3,2,2,2,3,2,2,5
No,Ontario,Urban,"Toronto, ON",Leaside Highschool,10,15,Female,1,2,3,3,2,4,Missing,5,2,4,4,5,5,5,5,5,4,4,5,5,3,4,5,5,5,5,3,4,2,2,1,3,1,2,5
No,Ontario,Urban,"Toronto, ON",Victoria Park CI,12,15,Male,3,4,2,4,3,5,2,4,4,4,5,5,3,5,4,5,4,5,5,5,2,3,3,3,5,5,3,4,4,4,3,3,2,2,5
No,Ontario,Urban,"Toronto, ON",Victoria Park CI,11,16,Male,4,4,3,5,4,5,3,4,5,5,4,5,3,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5
No,Ontario,Urban,"Toronto, ON",Mackenzie,10,16,Male,4,4,3,4,5,5,3,5,4,5,3,5,2,4,3,5,4,5,5,5,3,4,5,5,5,5,3,4,4,5,2,3,4,4,5
No,Ontario,Urban,"Toronto, ON",York Mills,11,16,Male,4,5,3,4,4,5,4,5,4,5,3,4,3,4,3,4,3,5,4,5,3,5,5,5,5,5,4,5,4,5,5,5,5,5,5
No,Ontario,Urban,"Toronto, ON",Birchmount park CI,12,16,Female,4,4,4,5,5,5,5,5,2,2,2,4,3,4,3,4,2,4,4,4,3,4,5,5,5,5,3,4,2,3,5,5,2,3,5
No,Ontario,Urban,"Toronto, ON",Birchmount park CI,9,16,Male,5,5,3,4,3,5,2,5,5,5,4,4,3,3,2,4,3,5,5,5,1,4,1,1,5,5,5,5,5,5,5,5,5,5,5
No,Ontario,Urban,"Toronto, ON",Martingrove CI,11,15,Female,4,5,4,4,3,5,3,4,2,3,3,4,3,4,3,5,2,4,4,4,1,2,4,5,5,5,2,3,2,3,3,4,4,4,5
No,Ontario,Urban,"Toronto, ON",Martingrove CI,10,15,Other,5,5,5,5,4,5,3,5,3,4,3,4,4,5,4,5,4,5,5,5,3,4,5,5,5,5,2,4,4,4,3,4,3,4,5
No,Ontario,Urban,"Toronto, ON",Birchmount park CI,9,14,Female,5,5,4,5,5,5,2,4,3,4,4,5,5,5,5,Missing,5,5,3,4,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5
No,Ontario,Urban,"Toronto, ON",Lawrence Park CI,10,14,Male,4,4,4,5,2,3,3,3,4,4,3,4,2,3,4,5,5,5,5,5,3,3,5,5,5,5,3,3,4,4,2,2,2,3,4
No,Ontario,Urban,"Toronto, ON",Subway Academy 1,9,17,Male,4,4,3,3,4,4,3,3,2,2,4,4,2,2,4,4,5,5,5,5,1,1,4,4,5,5,2,2,5,5,3,3,1,2,4
No,Ontario,Urban,"Toronto, ON",Newtonbrook SS,9,17,Male,5,5,4,4,4,4,3,3,4,4,4,4,4,4,5,5,5,5,5,5,4,4,5,5,5,5,3,3,3,3,3,3,1,1,4
No,Ontario,Urban,"Toronto, ON",Newtonbrook SS,11,17,Female,4,4,4,4,3,5,3,5,5,5,5,5,5,5,4,5,5,5,4,4,3,3,3,4,5,5,3,4,3,3,4,5,2,2,4
No,Ontario,Urban,"Toronto, ON",Martingrove CI,10,15,Male,5,5,4,4,3,4,3,4,2,4,3,4,4,5,5,5,4,4,5,5,2,3,5,5,5,5,5,5,5,5,4,4,2,3,4
No,Ontario,Urban,"Toronto, ON",Missing,9,Missing,Female,5,5,5,5,2,3,4,5,4,5,2,3,1,4,2,5,4,5,4,5,1,1,5,5,5,5,4,5,5,5,5,5,5,5,4
No,Ontario,Urban,"Toronto, ON",Birchmount park CI,11,14,Male,4,4,5,5,5,5,4,5,2,3,4,4,3,4,4,4,3,5,5,5,3,3,4,4,5,5,4,4,3,3,5,5,4,4,4
No,Ontario,Urban,"Toronto, ON",BPIC,9,14,Female,4,5,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,5,4,5,5,4,4,3,5,4,4,5,4,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
